"Game Reference Key","Notes","Displayed Text","Alternate Text","Frequency","Requires Suffix","Misc.",
"252e2a6a-e4ce-458f-9e44-aa23df38d1cb",,"|receiver.casualname|, viděl jsi dneska oblek |job.employer.owner.firstname|?? Co udělali, vytáhli ho z nějakého charitativního koše??",,,,"11:40 17/04/2024",
"7a90e228-d5d3-4c8f-9d91-ffb69ba46f2c",,"Pšššt",,,,"11:07 05/09/2022",
"a23e2085-60a3-4889-b455-ab1ce422d171",,"No, díky tobě jsem včera v noci spal jen 3 hodiny kvůli té prokleté knize! Je tak dobrá, nemohl jsem ji odložit, četl jsem ji celý den pod stolem, ha ha pšššt! Co čteš teď?",,,,"17:00 16/04/2024",
"0186fb5b-b510-4f7b-8b51-e150ccf50c1c",,"Chceš jít na oběd do toho nového podniku dole na ulici? Jen o tom neříkej |c.casualname|, nemůžu zase poslouchat to proklaté fňukání.",,,,"17:00 16/04/2024",
"de3dfb90-c74e-4787-9b13-f0ac30e43d82",,"Oběd??",,,,"11:07 05/09/2022",
"3dd7660d-cead-49d7-a29c-869a83f38739",,"Vím, že to jsi byl ty, kdo mi ukradl oběd z ledničky, ty zatracený bastarde. Zkus to znovu a nebude se ti líbit, co se stane.",,,,"17:00 16/04/2024",
"700c991a-50f4-4c71-8bb1-9a79f2110b75",,"Zloděj",,,,"11:07 05/09/2022",
"f62f4526-6c8f-49eb-a101-14f7d639e167",,"Volný lístek",,,,"11:07 05/09/2022",
"6330783f-7873-4a3b-8f2d-dd4997ab299c",,"Nový zápas!",,,,"11:07 05/09/2022",
"84542819-ba0f-4725-879e-e27993a7e722",,"Vážený/á |receiver.firstname|,",,,,"11:07 05/09/2022",
"8c08acae-e67c-44bb-9f20-228ffd8b54ce",,"Vaši přátelé z V-Love",,,,"11:07 05/09/2022",
"b9d7a6d6-f565-4e7c-8b08-4bcef67ebc94",,"Naši vztahoví inženýři pilně pracovali a s potěšením oznamujeme, že máte shodu! Zde jsou jejich detaily: \r\n\r\nJméno: |b.firstname|\n\r\nBarva vlasů: |b.haircolour|\r\n\r\nBarva očí: |b.eyecolour|\r\n\r\nPráce: |b.job.title|\n\r \nKorporační zarovnání: Neznámé\n\r\nA skvělá zpráva, |b.firstname| by se rádi setkali. Takže, pokud vám tato myšlenka roztřese srdce, jednoduše odpovězte na tento e-mail s vaší první platbou 50cr a my se postaráme o zbytek!",,,,"16:16 05/02/2024",
"d1f46292-f19f-4d56-81fc-c14d83b69a07",,"Spousta dalších ryb...",,,,"11:07 05/09/2022",
"2df1f7bc-2499-4e33-9ce7-f6a3880cea55",,"Pravá láska nikdy nešla hladce, a s lítostí oznamujeme, že váš protějšek si již nepřeje setkání. \r\n\r\nAle nenechte se odradit; existuje mnoho dalších osamělých V-Loves, které čekají na někoho jako vy! V souladu s naším slibem Love Match vám rádi nabídneme slevu 25 % na váš další protějšek. Odpovězte ještě dnes a pokračujte ve své cestě!\r\n\r\nLáska čeká: V-Love vám ukáže cestu.",,,,"11:07 05/09/2022",
"3f8c84b5-ff86-4c00-9ac3-05420d326548",,"Vítejte ve V-Love",,,,"11:07 05/09/2022",
"eebd20f6-fb09-4ddb-aeb1-e5636cc9b6fd",,"Děkujeme, že jste se zaregistrovali do V-Love, první a jediné služby V-Mail Love Match! \r\n\r\nPrávě teď naši vztahoví inženýři procházejí vaše údaje, aby zjistili, který z našich osamělých holoubků bude pro vás dokonalým rande. Personalizovanou shodu byste měli obdržet do 3-4 pracovních dnů.* \r\n\r\nBojíte se nešťastného korporačního zarovnání? Nemusíte! V-Love získalo zvláštní povolení, které umožňuje mezikorporační randění, což znamená, že náš výběrový fond je širší než kdy předtím. \r\n\r\nTak se posaďte a nechte zbytek na nás.",,,,"11:07 05/09/2022",
"1bdffe11-189d-493f-ae42-c1da01364765",,"*detaily budou zveřejněny až po vyřízení počáteční standardní zálohy 50cr. V-Love nenabízí vrácení peněz za neúspěšné shody.",,,,"11:07 05/09/2022",
"483c26f5-dd4c-484f-85b9-dce332897bdf",,"Všem zaměstnancům,",,,,"11:07 05/09/2022",
"2ab7db57-b5d3-49cb-a9c3-6d29b1961541",,"Důležité: Kancelářské potřeby",,,,"11:07 05/09/2022",
"116b6ab6-a3ab-49cb-9d39-34ff9ecbe453",,"Dostalo se mi do pozornosti, že se každý týden ztrácí řada kancelářských potřeb. Od nynějška bude skříň s kancelářskými potřebami UZAMČENA. Přístup ke kancelářským potřebám bude možný pouze na základě písemné žádosti na |c.firstname|. Budeme také provádět namátkové kontroly na stolech zaměstnanců: každý, u koho bude zjištěno, že má zbytečné množství kancelářských potřeb, bude propuštěn bez výpovědní lhůty.",,,,"11:07 05/09/2022",
"1d757f96-dae8-46e6-b4a6-b937f7f0b716","LOC_IGNORE","|fullname|",,,,"11:07 05/09/2022",
"bc391386-f3d4-488e-a3ad-f2d2e080d3a1",,"|receiver.casualname|, budu brzy potřebovat ty formuláře, je šance, že mi je pošleš?",,,,"11:07 05/09/2022",
"48a6069b-3205-43be-9bf1-61d12df8f8f1","LOC_IGNORE","|firstname|",,,,"11:07 05/09/2022",
"663b87f8-d441-4e49-9e58-1c96eb3fb280",,"Formuláře...",,,,"11:07 05/09/2022",
"60d31dec-d62f-4473-8939-3a1a691bab5c",,"Kde jsou??!",,,,"11:07 05/09/2022",
"34335c79-3856-4c56-80ad-30b3041fd18d",,"Hele, |other.surname|, nebudu to říkat znovu: Potřebuji ty schvalovací formuláře doručit do konce pracovní doby. Je to problém?",,,,"11:07 05/09/2022",
"39ba03aa-1b86-4cac-8fdd-b4cdf106eca8",,"Fiskální zpráva",,,,"11:07 05/09/2022",
"01664dc8-ddfb-4f98-afad-558ad1db96a5",,"Připomenutí: Zlikvidujte potraviny",,,,"11:07 05/09/2022",
"83561c53-9911-4000-ac45-cfd8e7bab4c3",,"Připomenutí, že pololetní přezkum je příští týden, mějte prosím po ruce své nejnovější zprávy.",,,,"11:07 05/09/2022",
"b1faedb6-b804-4e87-80cc-35443facfbd9",,"Pololetní přezkum",,,,"11:07 05/09/2022",
"c49dc1d7-8cdb-46ef-94d5-bab5eccc84b0",,"Ahoj Týme,",,,,"11:07 05/09/2022",
"77b0278f-92b1-41d7-9e8d-d38bbd706883",,"Blíží se pololetní přezkum, což znamená POVÝŠENÍ pro ty z vás, kteří jsou dostatečně horkokrevní, aby se do toho pustili. Takže rozbijme ty měsíční cíle na kusy a pojeďme na jejich ohnivých ocasech na další úroveň!",,,,"11:07 05/09/2022",
"0e4057ce-d989-4df8-a395-cdf63503f4fe",,"Jen tak dál.",,,,"11:07 05/09/2022",
"0db3ae15-8f20-4652-9087-e350b2cdc25e",,"Do toho!",,,,"11:07 05/09/2022",
"f8f695ab-f6b3-47ee-8f00-44bb8718124a",,"Máme zprávy, že se ve velkém množství ztrácí kancelářské potřeby. No tak lidi, přece nemusíte krást firemní kancelářské potřeby, že ne?",,,,"11:07 05/09/2022",
"6bcdfe4e-6b00-4a32-995e-83d65a28b1fa",,"Vaše roční hodnocení bylo dokončeno a váš výkon byl shledán nedostatečným. Byli jste zařazeni na tříměsíční zkušební dobu, během níž se očekává, že se zlepšíte v následujících oblastech:",,,,"11:07 05/09/2022",
"0a713603-4b75-4d6a-b289-e5d68f91f3fd",,"Roční hodnocení: |receiver.fullname|",,,,"11:07 05/09/2022",
"11f77483-e88a-4438-b57d-5faa744c54d1",,"Časy pro roční hodnocení byly potvrzeny. Obraťte se prosím na |job.employer.receptionist.firstname| pro získání svého časového slotu.",,,,"11:07 05/09/2022",
"d4fb41ba-3056-41b4-8970-1d93dba58a97",,"S pozdravem,\n\n|fullname|",,,,"11:07 05/09/2022",
"6acbbf7d-8530-4222-9b31-5c7268db5cf0",,"Pokud nedojde k znatelným zlepšením, vaše smlouva bude ukončena v souladu s firemním protokolem.",,,,"11:07 05/09/2022",
"2f95fac0-b040-4ae9-9f78-634222eb7815",,"Vaše roční hodnocení bylo dokončeno a váš výkon byl shledán uspokojivým. Vaše smlouva bude pokračovat; nicméně bez znatelných zlepšení je nepravděpodobné, že bude na konci roku prodloužena.",,,,"11:07 05/09/2022",
"e30d6057-635a-4e50-aad9-33c760d2a933",,"Vaše roční hodnocení bylo dokončeno a váš výkon byl shledán velmi uspokojivým.",,,,"11:07 05/09/2022",
"f4e2a34d-342a-458c-981e-4b9bf9dbc8d9",,"Nyní máte nárok na povýšení. Oddělení HR se s vámi spojí ohledně vhodných pozic a jednání o mzdových tarifech.",,,,"11:07 05/09/2022",
"7eec7985-d802-4a13-ac51-f0b0a2606ae4",,"Osobně vám gratuluji, |receiver.firstname|; jste přínosem pro společnost a vím, že budete i nadále přispívat k našemu úspěchu.",,,,"11:07 05/09/2022",
"9e18fc6d-9c6d-45df-a278-e3304685c928",,"- Dochvilnost",,,,"11:07 05/09/2022",
"372891e7-ca80-427f-9767-495b0e264400",,"- Hygiena",,,,"11:07 05/09/2022",
"b083da65-123d-4d70-ba99-1159378cfa5e",,"- Úcta",,,,"11:07 05/09/2022",
"8cc9547a-25d0-49c9-8284-d2cf7e8a2961",,"- Pracovní morálka",,,,"11:07 05/09/2022",
"9f73453e-b70b-4595-b557-5d6becc2421a",,"- Nadšení",,,,"11:07 05/09/2022",
"cfe737d1-4ec4-4fa2-9564-ffc24b3c4eef",,"- Výkon",,,,"11:07 05/09/2022",
"29541ec5-1028-4b19-b777-e59b4ddbb5b2","LOC_IGNORE","|receiver.casualname|,",,,,"11:07 05/09/2022",
"a2394e2d-ba65-4b04-96e4-0338ed71590e",,"S přáním všeho dobrého,\n\n|fullname|",,,,"11:07 05/09/2022",
"140083e1-e56a-421d-8271-d6f6f269c1e7",,"Co se stalo, kamaráde? Začal jsi jako podprůměr. Je mi líto, že to musím udělat, ale budeme tě muset na 3 měsíce dát do zkušební doby. Tohle jsou oblasti, na kterých musíš zapracovat:",,,,"17:00 16/04/2024",
"4ccf014c-5196-4992-acca-a90f20aa7209",,"Netřeba říkat, že nechci, abys odešel. Dej se do práce!",,,,"17:00 16/04/2024",
"deef76aa-1752-418d-a016-97ca2336a4e7",,"Výborně! Roční hodnocení jsi zvládl na jedničku (věděl jsem, že jo)!",,,,"11:07 05/09/2022",
"4306718d-c9fe-415b-8643-fedb36215415",,"Nezapomeň cestou domů koupit mléko!",,,,"11:07 05/09/2022",
"ab45cc54-6856-4119-a2a5-cc8da82276c7",,"Připomenutí",,,,"11:07 05/09/2022",
"537f840b-2cf6-4fa6-ad6a-ecc2202b17ac",,"Ahoj lásko,",,,,"17:00 16/04/2024",
"c1eabd60-25ed-4355-94ac-44c36edad9ce",,"S láskou,\n\n|casualname|",,,,"11:07 05/09/2022",
"6278a20d-6645-44cd-ac3a-27640bcfd337",,"Myslíš, že bys mohl utéct a sejít se se mnou na oběd? Chybíš mi jako vajíčkům kečup.",,,,"11:07 05/09/2022",
"577e4ec9-f59a-4ae2-a753-cdeae318d4c6",,"Obědové rande?",,,,"11:07 05/09/2022",
"81546c22-280b-45a7-8a65-06103db063d9",,"Konečně jsem dostal schválení cesty, abych navštívil svou matku, ale *samozřejmě* platí jen pro dnešek. Takže musím odejít teď a nebudu doma do pozdních hodin.",,,,"11:07 05/09/2022",
"011a0b51-8a58-45be-9ab6-05820bf4d75d",,"Neboj se a uvidíme se později.",,,,"11:07 05/09/2022",
"d48df897-0acf-40b7-bec8-98034eb1a67c",,"O pozdějším čase",,,,"11:07 05/09/2022",
"b9177304-9aef-45c8-a1d4-ba4d89fb2744",,"Zapomněl jsem ti říct, dneska večer má |c.casualname| narozeniny, takže budu venku s partou na drinku. Nečekej na mě!!",,,,"11:07 05/09/2022",
"e3174964-61af-41bd-a179-0bc17480579c",,"Dnes večer",,,,"11:07 05/09/2022",
"34524ad4-4714-45f5-bc73-edf340683699",,"Děkujeme za vaši žádost o připojení k brunchi Candor Members Only Business Brunch. Abychom posoudili vaši vhodnost, zašlete prosím následující: \r\n\r\n- Doklad o příjmech za posledních 5 let\r\n- Trojmo kopie vašeho formuláře A5Hb\r\n- Doklad o 10 letech korporační podpory\r\n- Vaše aspirační prohlášení\r\n\nJakmile tyto dokumenty obdržíme, posoudíme vaši žádost a budeme vás kontaktovat ohledně pohovorů.\n\r\nS pozdravem,\r\n\r\nCandor Business Brunch Consortium",,,,"11:07 05/09/2022",
"63c2cca4-f6fb-4a4d-ba53-1352a8e673c6",,"Podání pro Candor MOBBC",,,,"11:07 05/09/2022",
"a8354e3b-f54f-4996-ba18-28c31e0dda07",,"Dobré ráno |receiver.firstname|!",,,,"11:07 05/09/2022",
"fe27a833-dde1-4cd0-8ac2-1eb9d7c87da3",,"Zde je vaše inspirace pro dnešní den:",,,,"11:07 05/09/2022",
"4f82a5d4-0e54-4599-a403-2e89a05c9ff8",,"Flair Quotes: Denní inspirace",,,,"11:07 05/09/2022",
"3738e2ba-ce08-4d72-9c85-6e447573a5cd",,"„Vítězní válečníci nejprve vyhrají a teprve pak jdou do války, zatímco poražení válečníci jdou do války nejprve a pak se snaží vyhrát." – Sun Tzu, Umění války",,,,"11:07 05/09/2022",
"6d360df7-6200-4eb8-8560-44d253ca6e7b",,"Mějte ten nejlepší den,\n\nSlužba předplatného Flair Quotes",,,,"11:07 05/09/2022",
"24f64fb7-cff7-46bc-b6a2-9313894d8740",,"„Sedmkrát upadni, osmkrát vstaň" – Japonské přísloví.",,,,"11:07 05/09/2022",
"ad246053-93e3-4f0f-8997-4c49314922a6",,"„Nesmíš dovolit slunci, aby ti z očí udělalo rozinky" – Elodie Wax",,,,"11:07 05/09/2022",
"6614d80c-f8b8-41df-a786-fc112d9f74b4",,"„Rozdíl mezi kozou a žebrákem je v tom, že koza umí vylézt po kolmé zdi. Buď kozou." – Grover Dalton",,,,"11:07 05/09/2022",
"6d15e86e-1d6f-477d-baaf-b0acfd5d6df5",,"„Nikdy se nespokoj. Buď víc." – Evangeline Elliot",,,,"11:07 05/09/2022",
"35ca7fd9-b3b6-42a3-bfcd-3947dc0bb628",,"(Pro pokračování vašeho předplatného zaplaťte prosím další splátku 25cr do konce měsíce).",,,,"11:07 05/09/2022",
"f04320d5-504c-414c-96b7-56b26f10965e",,"(Váš zůstatek účtu je nyní po splatnosti. Proveďte prosím platbu do konce pracovního dne).",,,,"11:07 05/09/2022",
"5e9a1f6d-8ab6-492f-8558-70ea2322b557",,"Děkujeme za obnovení vašeho měsíčního předplatného.",,,,"11:07 05/09/2022",
"5ab5b3ba-623d-489e-8ec4-13731266def6",,"Způsob, jak inspirovat váš den",,,,"11:07 05/09/2022",
"6a327abf-569d-4130-8294-da699290fbea",,"SYNCDISK SPECIÁLNÍ NABÍDKA",,,,"11:07 05/09/2022",
"603655b4-755d-4c78-a009-1e83c910b284",,"Vážený/á |receiver.surname| |receiver.firstname|,",,,,"11:07 05/09/2022",
"2f77d289-35e1-4016-a661-295a15304b2e",,"Vážený příteli! Čekali jsme, abychom vás kontaktovali s touto TAJNOU a NEJLEPŠÍ nabídkou na speciální balíček SYNCS jen pro vás! Za mnohem méně než poloviční běžnou cenu vám náš balíček SYNCDISK poskytuje přístup ke VŠEM ZNÁMÝM SYNCS, mentálním syncům, kosmetickým syncům, syncům schopností, téměř zdarma. Odpovězte DNES s údaji o svém Osobním úvěrovém účtu a Číslem sociálního pojištění. ČASOVĚ OMEZENÁ NABÍDKA!",,,,"11:07 05/09/2022",
"64367917-54d2-4a68-918f-a1277b61e9b0",,"Cornubia!",,,,"11:07 05/09/2022",
"48959d80-aa99-4d89-aee3-1e1f74367676","LOC_IGNORE","|receiver.fullname|,",,,,"11:07 05/09/2022",
"fe944848-0b2f-4dda-8425-1956053ac3c1",,"Cornubia! Uvolněte svůj potenciál s programem síly a tajemství. Cornubia! Lepší práce, lepší život, lepší láska, na co čekáte? Cornubia! tajemství každého špičkového korporačního šéfa. Cornubia! Připojte se k nám ještě dnes!",,,,"11:07 05/09/2022",
"07953dc4-e8cd-4e76-845b-b12330d967b9",,"Špičková KVALITNÍ RYBA",,,,"11:07 05/09/2022",
"acf055ed-18c7-46a1-bbd3-b75de14bfd87",,"Nejmilejší |receiver.surname|,",,,,"11:07 05/09/2022",
"a611019c-8aa9-4893-bfcf-c7ee34b203af",,"ČERSTVÉ ryby, opravdové ryby k dostání dnes za nízké ceny",,,,"11:07 05/09/2022",
"2700a3fa-6511-4a23-974d-df8892e4a396",,"Pravý tuňák, losos, chobotnice, kapr, hotové a perfektní sushi, sashimi, vývar, koláče. Nejlepší ryby nyní BEZ DANĚ od prodejců. Nové ryby každý den, volejte 0700 F-1-5-H pro rezervaci",,,,"11:07 05/09/2022",
"963211a0-98ea-4d85-8707-7507724af807",,"Dobrý den, milý/á |receiver.fullname|,",,,,"11:07 05/09/2022",
"21fbe3e8-77f9-42a1-ae2c-aa679f0a5a8a",,"Žádost o Vaši pomoc!",,,,"11:07 05/09/2022",
"979fa909-f366-4204-aec6-ee0dee93f059",,"Potřebuji vaši pomoc! Zůstal jsem uvězněn v zámoří poté, co jsem byl hrozně okraden. Nemám žádné doklady a jsem velmi nervózní. Prosím, pošlete mi 1 500 cr na nové doklady z konzulátu okamžitě prostřednictvím kreditní služby. Nemám na světě žádného jiného přítele a musím se spolehnout na vás, milý/á |receiver.fullname|! Prosím, pomozte mi, než budu zadržen! Pošlete prosím dnes 2 000 cr na účet 5690124",,,,"11:07 05/09/2022",
"0ed2a1be-f7fd-41cf-b219-1803bce439b5",,"Žádost o deratizaci",,,,"11:07 05/09/2022",
"5d6dbfad-96c9-4bf7-a571-e998c8e71731",,"K rukám |receiver.fullname|,",,,,"11:07 05/09/2022",
"1cc7e737-d767-4832-9bfb-120354f7b0a1",,"Děkujeme za váš telefonický dotaz. Zde je vaše nabídka na služby odstranění škůdců: \r\n\r\n- Úplná návnada, usmrcení a úklid škůdců: 150cr\r\n- Ošetření proti sporám v kuchyni a koupelně: 225cr\r\n- Vymýcení roztočů z koberců: 100cr\r\n\r\nS úctou, \r\n\r\nZap Attack Pest Co.",,,,"11:07 05/09/2022",
"84f43d9c-56f7-4cc0-aca6-977256aa0d3d",,"Knižní Červi: Předplatné šťastného čtení",,,,"11:07 05/09/2022",
"462f6588-f3a9-422b-9dab-313734cd81eb",,"Vítejte v letošním měsíčním katalogu Knižních Červů. Máme v kolekci několik jiskřivých nových čtení, které jen čekají na prozkoumání. Jako vždy najdete formulář objednávky přiložený k této zprávě. Jednoduše zašlete svou objednávku přes V-Mail a my vám doručíme knihy do 3 pracovních dnů. \r\n\r\nNové tituly: \r\n\r\n- V-Mail Valentýn, od Portie Truelove\r\n\r- Elektrická láska, od Portie Truelove\r\n\r- Ikebana Sensei, Ren Ishida\n\nDomníváme se, že si obzvláště užijete:",,,,"11:07 05/09/2022",
"dd1a138f-8571-4bc3-aac4-69f389380570",,"Příjemné čtení!\nKnižní Červi",,,,"11:07 05/09/2022",
"5b23e874-1410-4fcb-b0b5-c55c4f1b4b93",,"Řasy: Zázračná potravina, od Dr. Dio Devereux (Literatura faktu, Příroda)",,,,"11:07 05/09/2022",
"541089f5-d8d0-40d9-9ffc-84a349184505",,"Zlo kráčí po nábřeží, od Madagana Fitche (Záhada)",,,,"11:07 05/09/2022",
"fe2e89e7-3d31-405b-ac04-16009d2be395",,"Rájový výdělek, od Madagana Fitche (Záhada)",,,,"11:07 05/09/2022",
"80598efa-6df9-4c3a-bdf3-115bf11a561f",,"Růže na schodech, od Portie Truelove (Romance)",,,,"11:07 05/09/2022",
"a104553a-fe3b-4bfd-a49b-7f82a3633615",,"Modrá hvězda pro strýčka, od Hamane Lyon (Sci-Fi)",,,,"11:07 05/09/2022",
"9e05228b-6449-4c6b-8ff8-8ab2f8d2faec",,"Když ponožka sedí... William Lee a věk průmyslu, od Sisi Thomas (Literatura faktu, Historie)",,,,"11:07 05/09/2022",
"f0346488-a2b8-42ec-a4d1-6fa15f7472f1",,"Chutné plechovky: Gurmánská jídla z konzervy, od Garba Phama (Jídlo)",,,,"11:07 05/09/2022",
"116bc888-07a9-460f-9738-896986198064",,"Omlouvám se",,,,"11:07 05/09/2022",
"293b06cf-e881-46a6-a429-fc9198a24e32","LOC_IGNORE","|receiver.firstname|,",,,,"11:07 05/09/2022",
"7d8ff119-db05-443d-83e6-564da12c49ce",,"Omlouvám se. Už se to nebude opakovat, přísahám. Abych řekl pravdu, doma to bylo těžké a vím, že to ovlivnilo mou práci. Ale přísahám, že odteď budu lepší. \n\r\nBudu pracovat přesčas, abych to dohnal; prosím, dejte mi pár týdnů, abych se osvědčil. \r\n\r\nDěkuji předem.",,,,"11:07 05/09/2022",
"784af569-98f4-40f7-b36d-1be95e9e6e29",,"Hlavní kancelář",,,,"11:07 05/09/2022",
"c3c2db97-d1db-4545-b248-891957d957ba",,"Volala hlavní kancelář. Rádi by, abyste se příští týden zúčastnili individuální schůzky v kanceláři v ešalonech. Pro úterý jsem vám vyčistil/a diář.",,,,"11:07 05/09/2022",
"5c384c1c-dcd1-434c-9715-6a64718d9624",,"Nic moc",,,,"11:07 05/09/2022",
"d2388dce-3399-4165-a4d3-edca0e426f3a",,"Hele, nebudu si s tebou zahrávat, čísla nelžou. Jsme v hluboké kaši, pokud s tím něco neuděláme, aby to vypadalo lépe před hodnocením příští týden. Říkám, svalme to na jednoho z nováčků, vyhodíme ho a odpíšeme to jako nedbalou chybu zaměstnance, než se do toho finance příliš ponoří. \r\n\r\nAť už uděláme cokoli, musíme to udělat rychle, nebo nám půjde o krk.",,,,"11:07 05/09/2022",
"129385a1-b067-475b-8db2-c752806b0b79",,"Žádost na kliniku čeká na vyřízení",,,,"11:07 05/09/2022",
"073213d5-e993-4d52-8e19-7b690ebad78c",,"Děkujeme za váš zájem o připojení k vašemu místnímu salonu krásy El-Gen. Členství je pouze na pozvání; budeme vás včas kontaktovat, jakmile promluvíme s vašimi sponzory a posoudíme váš profil. \r\n\r\nS nejlepšími přáními,\n\nAsistentka pro členství 807, Elliot Genetics",,,,"11:07 05/09/2022",
"d191c261-8fca-41e7-9004-45ff7548dfae",,"Vlhkost v ložnici",,,,"11:07 05/09/2022",
"598cd07e-56c2-4eb6-a62a-b045297a2e68",,"Prosím, dejte mi vědět, co byste chtěl/a udělat. \r\n\r\nDíky,",,,,"11:07 05/09/2022",
"b9f0b123-5995-400b-82f4-10000059c44f",,"Všiml/a jsem si, že vlhký flek v ložnici se zvětšuje a nyní začíná růst plíseň. Zkusil/a jsem to drhnout, ale nepomáhá to.",,,,"11:07 05/09/2022",
"ef881fe6-bf9c-4cbd-8e22-7391e69e10a7",,"Nemůžu otevřít okna, ne když je smog tak špatný.",,,,"11:07 05/09/2022",
"201b0aa8-c50e-4b39-97b9-c5e6398db4ba",,"Opravdu to začíná ovlivňovat mé dýchání, s čímž, jak víte, už mám problémy.",,,,"11:07 05/09/2022",
"14999775-c5bf-499f-88e5-5294bdcb1e43",,"Začínám si myslet, že by mohlo být něco *ve* zdi...",,,,"11:07 05/09/2022",
"f353ddf2-9a61-40d4-b02a-01a82d1639e8",,"Je to tak trochu ve tvaru chobotnice...",,,,"11:07 05/09/2022",
"71d8dafd-410c-4a35-bd20-b5a3ace79390",,"Myslím, že nájemníci nahoře s tím mají něco společného.",,,,"11:07 05/09/2022",
"9919f05e-7303-4584-a9be-9e43f3ae7003",,"Pokud vůbec něco, skvrna zlepšuje ty hrozné tapety.",,,,"11:07 05/09/2022",
"a390aafa-a464-4910-98d8-7dc974ca80b5",,"Už s tím takhle nemůžu žít! Přivádí mě to k šílenství!",,,,"11:07 05/09/2022",
"85d38847-61ae-48df-bc73-10e6dd9344f6",,"Připomíná mi to scénu, kterou jsem kdysi četl/a v jedné hře... nemůžu si vzpomenout, ve které.",,,,"11:07 05/09/2022",
"af3e1b79-98be-4ff8-a191-92be15e7ae67",,"Vím, že jsi říkal/a, že jsi to vyřídil/a. Nemůžu uvěřit, že se to vrátilo, po vší tvé práci!",,,,"11:07 05/09/2022",
"57b7caa5-0d01-4c3b-ae5d-35cee1fd5e1a",,"Na to se musí okamžitě podívat.",,,,"11:07 05/09/2022",
"8e3aa027-acf6-4980-8c06-1856ae71ced1",,"S pozdravem,\n\n|firstname|",,,,"11:07 05/09/2022",
"4592edf8-8860-45f7-8942-b4c41108845f",,"Budu potřebovat odpověď do zítřka,\n\n|firstname|",,,,"11:07 05/09/2022",
"736f1185-4ac7-45e0-8a16-a4c440e9336e",,"Moc děkuji,\n\n|firstname|",,,,"11:07 05/09/2022",
"f220d36e-7cc3-44a2-bf47-e2c61349d5ed",,"Brzy na viděnou!\n\n|firstname|",,,,"11:07 05/09/2022",
"61228513-23cf-4374-a641-d6fd93311575",,"Pokud zkontrolujete smlouvu, uvidíte, že je vaší odpovědností udržovat stěny v dobrém stavu. Ložnice nikdy nebyla vlhká, než jste se nastěhoval/a. Otevřel/a jste okna? Pokud ne, pak možná jen příliš dýcháte.\n\r\nDoporučuji vám místnost vyvětrat.",,,,"11:07 05/09/2022",
"8e1bd474-3e1b-4809-b4c0-4d13fb2b4a44",,"Děkuji za váš e-mail. Nesouhlasím, že vlhkost je moje chyba; vždy se snažím byt větrat pomocí větracích otvorů, i když je špatné počasí. Souhlasil/a byste s tím, že pošlete někoho, aby se na to podíval?",,,,"11:07 05/09/2022",
"5e05f2b9-6b26-4403-ab8f-e7a7f9b5d46a",,"Ahoj |receiver.firstname|,",,,,"11:07 05/09/2022",
"ed6b76a3-604f-431f-85a6-d81142e75cc8",,"Poslouchej, |other.firstname|,",,,,"11:07 05/09/2022",
"92a17ce1-24b9-4711-93e0-244a6b1760ff",,"Moc se omlouvám, že vás znovu obtěžuji |other.firstname|,",,,,"11:07 05/09/2022",
"36496480-961e-4792-b827-3249b7f464e5",,"Ahoj, |other.firstname|!",,,,"11:07 05/09/2022",
"c8d80cf4-105d-4a7d-9ede-b0a5ef0ad5f2",,"Nemyslel/a jsem si, že vlhkost je moje chyba. Teda, byla tu, když jsem se nastěhoval/a. Ale samozřejmě se můžu mýlit. Určitě se v budoucnu pokusím dýchat méně nebo lépe a pokusím se to opravit sám/sama.",,,,"11:07 05/09/2022",
"ffe66d57-7ef3-4860-888e-cbc46892987e",,"Ha ha, myslel/a jsem si, že řekneš něco takového! Hele, je nějaká šance, že bys mohl/a přijít a podívat se na to osobně? Postarám se, aby v lednici bylo pivo...",,,,"11:07 05/09/2022",
"f13886e7-8741-4689-920b-625f3fd89fef",,"Omlouvám se, ale vlhkost NIKDY není moje chyba. Je to tahle fušerská budova. Jak si myslíš, že budu *méně dýchat*? V tomhle proklatém městě sotva dýchám. Pokud to neopravíš, předám to správci.",,,,"11:07 05/09/2022",
